generations,score,time
10,2.6525000000000003,0.37993693351745605
10,2.6275,0.3957850933074951
10,2.66,0.4037191867828369
10,2.5525,0.39116549491882324
10,2.58375,0.41053247451782227
20,2.58,0.7555513381958008
20,2.61875,0.7646920680999756
20,2.59375,0.7471592426300049
20,2.5962500000000004,0.75490403175354
20,2.6262499999999998,0.7760612964630127
30,2.6925,1.1263790130615234
30,2.60375,1.077347993850708
30,2.54875,1.056225061416626
30,2.5225,1.1232266426086426
30,2.6149999999999998,1.0811817646026611
